FECHA,Suma_FOB_miles
01/01/2022,19.47
01/01/2021,9.75
01/01/2020,14.91
01/01/2019,10.31
01/01/2018,8.55
01/01/2017,7.67
01/01/2016,48.13
01/01/2015,40.50
01/01/2014,45.76
01/01/2013,10.35
01/01/2012,28.91
01/01/2011,42.02
01/01/2010,31.63
01/01/2009,35.75
01/01/2008,25.30
01/01/2007,21.08
01/01/2006,23.25
01/01/2005,17.35
01/01/2004,21.26
01/01/2003,18.19
01/01/2002,16.91
01/01/2001,20.82
