Anio,Mes,FECHA,Pais_Destino,Prod_Principal,TRADICIONAL_Y_NO_TRAD,Codigo_Subpartida, Suma_FOB_miles ,Suma_TM_Peso_Neto
2015,3,2015/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$4,494,800.00",7786308
2015,4,2015/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,366,848,344.00",7091643529
2015,4,2015/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$41,932,141.00",49707383
2015,4,2015/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$4,377,100.00",7009156
2015,5,2015/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,674,559,360.00",7766630406
2015,5,2015/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$45,957,357.00",54935894
2015,5,2015/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,603,240.00",2047745
2015,6,2015/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,339,628,454.00",7077597304
2015,6,2015/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$40,785,618.00",47171918
2015,6,2015/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,048,012.00",1195444
2015,7,2015/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$4,338,870,456.00",9254583905
2015,7,2015/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$54,793,040.00",64898843
2015,7,2015/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,379,108.00",1517040
2015,8,2015/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,070,440,636.00",6550858998
2015,8,2015/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$40,467,361.00",46521176
2015,8,2015/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$992,682.00",1130754
2015,9,2015/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,492,986,947.00",5241780074
2015,9,2015/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$39,687,953.00",45884341
2015,9,2015/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$686,968.00",753872
2015,10,2015/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,128,051,410.00",6587281472
2015,10,2015/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$48,896,601.00",57047120
2015,10,2015/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,172,490.00",2289509
2015,11,2015/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,662,262,329.00",5581701525
2015,11,2015/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$43,318,400.00",49634267
2015,11,2015/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$908,884.00",938937
2015,12,2015/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$4,213,110,617.00",8684664892
2015,12,2015/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$57,456,010.00",51028214
2015,12,2015/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$497,654.00",526584
2014,1,2014/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$4,575,617,691.00",10270095951
2014,1,2014/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$36,314,698.00",66120025
2014,1,2014/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,694,688.00",2613947
2014,2,2014/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,031,209,732.00",6751817384
2014,2,2014/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$34,678,346.00",42868425
2014,2,2014/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,757,556.00",3029908
2014,3,2014/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,568,051,000.00",5699541981
2014,3,2014/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$42,025,478.00",57623065
2014,3,2014/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,535,116.00",2504555
2014,4,2014/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,744,418,534.00",6148873875
2014,4,2014/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$46,553,264.00",65822817
2014,4,2014/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,973,800.00",3112084
2014,5,2014/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,231,959,168.00",7204698955
2014,5,2014/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$51,436,138.00",80468065
2014,5,2014/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,681,032.00",5731390
2014,6,2014/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,942,453,277.00",6637325367
2014,6,2014/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$40,747,144.00",50987068
2014,6,2014/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,017,080.00",3608386
2014,7,2014/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$4,131,181,002.00",9030840397
2014,7,2014/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$50,734,286.00",62179095
2014,7,2014/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,695,004.00",5442091
2014,8,2014/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,574,471,679.00",5578744072
2014,8,2014/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$40,162,190.00",53514063
2014,8,2014/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,905,356.00",3108789
2014,9,2014/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,089,783,193.00",4436967832
2014,9,2014/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$33,180,010.00",42190694
2014,9,2014/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,464,504.00",2370700
2014,10,2014/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,792,252,874.00",5875886332
2014,10,2014/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$40,272,674.00",49546496
2014,10,2014/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,417,348.00",2466605
2014,11,2014/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,599,039,371.00",5445257782
2014,11,2014/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$33,188,941.00",44386693
2014,11,2014/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,047,376.00",3995966
2014,12,2014/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,678,184,633.00",7709768253
2014,12,2014/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$42,355,522.00",55724033
2014,12,2014/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$2,838,956.00",4530930
2013,1,2013/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$1,035,112,315.00",2295411317
2013,1,2013/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$10,743,599.00",13704612
2013,1,2013/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$815,103.00",1384094
2013,1,2013/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,372,984,071.00",5148667683
2013,1,2013/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$69,262,271.00",128037720
2013,1,2013/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$4,389,559.00",4913791
2013,2,2013/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,105,907,925.00",6474476429
2013,2,2013/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$32,210,844.00",35688095
2013,2,2013/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$9,598,754.00",9499115
2013,3,2013/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,059,868,202.00",6570646816
2013,3,2013/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$108,268,433.00",215876863
2013,3,2013/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$12,033,376.00",10011636
2013,4,2013/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,953,475,754.00",6306634757
2013,4,2013/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$33,493,104.00",45656414
2013,4,2013/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$16,806,231.00",13193357
2013,5,2013/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,277,345,657.00",7078666580
2013,5,2013/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$42,209,048.00",56491359
2013,5,2013/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$15,385,953.00",14585188
2013,6,2013/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,344,019,354.00",7366706222
2013,6,2013/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$36,775,140.00",44715978
2013,6,2013/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$6,835,984.00",7096898
2013,7,2013/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,046,924,710.00",6755717941
2013,7,2013/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$33,135,036.00",61947910
2013,7,2013/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$6,085,378.00",9005168
2013,8,2013/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,869,142,145.00",5813679784
2013,8,2013/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$42,802,448.00",391961505
2013,8,2013/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$6,943,500.00",111505546
2013,9,2013/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,319,370,431.00",4858533156
2013,9,2013/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$36,512,840.00",200528842
2013,9,2013/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,754,736.00",55277166
2013,10,2013/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,702,564,131.00",6061940621
2013,10,2013/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$42,822,927.00",59827243
2013,10,2013/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,502,312.00",2950956
2013,11,2013/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$2,488,865,027.00",5524263344
2013,11,2013/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$26,721,752.00",31821110
2013,11,2013/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$656,636.00",1001397
2013,12,2013/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$3,230,853,119.00",7293576063
2013,12,2013/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$40,877,868.00",63068647
2013,12,2013/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901900,"$1,833,528.00",3662997
2012,1,2012/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,890,951,330.00",6881256258
2012,1,2012/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$18,454,124.00",30619513
2012,1,2012/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$60,618,680.00",112680661
2012,2,2012/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,562,705,474.00",8319595955
2012,2,2012/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$18,839,300.00",32411264
2012,2,2012/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$46,253,603.00",77792704
2012,3,2012/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,504,367,760.00",8106412919
2012,3,2012/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$25,525,790.00",44055552
2012,3,2012/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$43,150,528.00",60157248
2012,4,2012/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,559,548,674.00",5689983991
2012,4,2012/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$17,241,154.00",27727999
2012,4,2012/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$45,073,604.00",70161205
2012,5,2012/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,647,499,854.00",5838071330
2012,5,2012/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$25,428,900.00",40739474
2012,5,2012/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$158,029,384.00",331669914
2012,6,2012/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,042,167,151.00",6491596848
2012,6,2012/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$20,472,978.00",32926583
2012,6,2012/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$32,338,926.00",43415595
2012,7,2012/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,036,672,382.00",6188790835
2012,7,2012/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$24,360,478.00",43124580
2012,7,2012/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$21,057,661.00",27041826
2012,8,2012/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,315,548,655.00",5284402779
2012,8,2012/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$21,973,523.00",34397640
2012,8,2012/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$82,636,102.00",176363964
2012,9,2012/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$1,522,085,199.00",3653616593
2012,9,2012/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$12,809,543.00",16803650
2012,9,2012/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$21,813,762.00",25784519
2012,10,2012/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$1,652,695,722.00",3967102174
2012,10,2012/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$15,112,094.00",19174134
2012,10,2012/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$37,830,306.00",65331724
2012,10,2012/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$88,548,960.00",175968000
2012,10,2012/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901200,"$660,800.00",544800
2012,11,2012/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,503,361,873.00",5943949975
2012,11,2012/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$36,641,125.00",46766316
2012,11,2012/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$7,712,895.00",9488324
2012,11,2012/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$10,161,480.00",23294800
2012,12,2012/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,878,236,217.00",6603651387
2012,12,2012/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$29,059,397.00",36994239
2012,12,2012/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$938,162.00",1408366
2012,12,2012/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803901100,"$4,293,000.00",9720000
2011,1,2011/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$4,202,367,259.00",10052649993
2011,1,2011/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$7,859,428.00",11562297
2011,1,2011/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$56,642,629.00",97186123
2011,2,2011/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,566,128,010.00",8241890489
2011,2,2011/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$6,888,375.00",9794214
2011,2,2011/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$32,382,045.00",58983295
2011,3,2011/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,499,275,622.00",8437902377
2011,3,2011/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$9,149,450.00",13098160
2011,3,2011/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$43,703,543.00",79147411
2011,4,2011/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,799,921,095.00",9279508312
2011,4,2011/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$14,125,250.00",19308400
2011,4,2011/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$37,274,695.00",54323968
2011,5,2011/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,866,754,925.00",6657017470
2011,5,2011/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$10,825,100.00",15040480
2011,5,2011/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$58,914,436.00",109167804
2011,6,2011/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,969,821,348.00",6794020138
2011,6,2011/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$11,872,150.00",16995920
2011,6,2011/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$61,678,142.00",98784702
2011,7,2011/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,011,359,073.00",6937077261
2011,7,2011/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$10,397,275.00",14884520
2011,7,2011/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$61,865,515.00",93521634
2011,8,2011/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,721,624,358.00",6291631707
2011,8,2011/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$10,292,775.00",14734920
2011,8,2011/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$75,713,317.00",101264654
2011,9,2011/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,982,947,359.00",6722947532
2011,9,2011/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$14,470,150.00",23183886
2011,9,2011/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$76,237,471.00",111713794
2011,10,2011/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,437,036,500.00",5439459832
2011,10,2011/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$17,376,920.00",34745144
2011,10,2011/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$59,366,934.00",90441430
2011,11,2011/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,868,792,805.00",6213871661
2011,11,2011/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$16,897,290.00",29631818
2011,11,2011/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$59,976,561.00",88370894
2011,12,2011/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,765,504,614.00",8348203975
2011,12,2011/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$17,903,150.00",28729875
2011,12,2011/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$71,469,936.00",116866733
2010,1,2010/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,162,723,000.00",8191976900
2010,1,2010/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$10,384,732.00",14793474
2010,1,2010/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$48,932,614.00",82387969
2010,2,2010/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,825,926,800.00",9526790600
2010,2,2010/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$12,620,893.00",18230761
2010,2,2010/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$40,003,506.00",76510331
2010,3,2010/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,651,928,800.00",8909912200
2010,3,2010/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$14,803,945.00",21017700
2010,3,2010/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$62,864,214.00",128551702
2010,4,2010/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,881,627,900.00",10005711500
2010,4,2010/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$16,176,004.00",23531172
2010,4,2010/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$58,927,598.00",106005914
2010,5,2010/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,633,580,400.00",9067561700
2010,5,2010/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$16,744,215.00",23583767
2010,5,2010/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$42,332,612.00",82997886
2010,6,2010/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,512,341,800.00",8343751900
2010,6,2010/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$16,785,192.00",23594574
2010,6,2010/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$56,693,983.00",104040370
2010,7,2010/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,994,266,500.00",9612783900
2010,7,2010/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$16,754,039.00",24356940
2010,7,2010/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$51,616,454.00",85718363
2010,8,2010/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,934,563,700.00",7170849700
2010,8,2010/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$12,329,926.00",18198595
2010,8,2010/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$45,505,317.00",69147351
2010,9,2010/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,888,493,100.00",7081628400
2010,9,2010/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$13,552,624.00",19572705
2010,9,2010/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$45,843,547.00",70090834
2010,10,2010/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,354,261,000.00",6944414300
2010,10,2010/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$18,994,475.00",27465923
2010,10,2010/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$28,441,806.00",39520883
2010,11,2010/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,594,090,200.00",6283479900
2010,11,2010/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$11,951,011.00",17743126
2010,11,2010/11/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$25,866,621.00",35514296
2010,12,2010/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,994,263,100.00",8869706500
2010,12,2010/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$11,408,893.00",17597556
2010,12,2010/12/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$241,938,783.00",456066796
2009,1,2009/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,575,214,800.00",11628357400
2009,1,2009/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$5,177,300.00",8399400
2009,1,2009/01/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$76,149,100.00",166820500
2009,2,2009/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,390,291,000.00",10246438400
2009,2,2009/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$6,871,600.00",10428500
2009,2,2009/02/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$51,954,600.00",120362700
2009,3,2009/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,804,851,300.00",10687678300
2009,3,2009/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$10,304,100.00",14971700
2009,3,2009/03/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$59,119,200.00",122880100
2009,4,2009/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,601,994,900.00",10255633300
2009,4,2009/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$8,132,800.00",12201200
2009,4,2009/04/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$53,820,300.00",128069000
2009,5,2009/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,998,620,100.00",11495404500
2009,5,2009/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$12,601,200.00",18308700
2009,5,2009/05/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$57,101,100.00",116171400
2009,6,2009/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,040,924,900.00",8601606800
2009,6,2009/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$18,020,200.00",24901900
2009,6,2009/06/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$53,026,400.00",103065300
2009,7,2009/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$4,194,076,300.00",10726682100
2009,7,2009/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$14,265,800.00",19951600
2009,7,2009/07/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$53,283,800.00",111056500
2009,8,2009/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,324,139,300.00",8621159600
2009,8,2009/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$11,435,800.00",15893100
2009,8,2009/08/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$71,845,100.00",128890700
2009,9,2009/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$2,377,649,600.00",5712761800
2009,9,2009/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$12,671,500.00",17699500
2009,9,2009/09/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001900,"$47,759,100.00",85469600
2009,10,2009/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001200,"$3,097,641,600.00",8185204000
2009,10,2009/10/01,ESTADOS UNIDOS,Banano,TRADICIONAL,803001300,"$16,226,900.00",22425800
